Order_ID,Customer_ID,Category,Product_Price,Discount,Delivery_Days,Customer_Rating,Returned,Discount_Group,Delivery_Group,Price_Outlier
ORD100279,CUST1118,Beauty,5657.57,36.4,4.0,4.3,No,31-40,3-4 Days,False
ORD100280,CUST1262,Beauty,2255.25,21.2,5.0,2.7,No,21-30,5-6 Days,False
ORD100281,CUST1080,Sports,14830.17,0.0,3.0,3.4,No,0-10,3-4 Days,False
ORD100282,CUST1601,Fashion,4139.23,29.5,10.0,2.0,No,21-30,9+ Days,False
ORD100283,CUST1557,Fashion,1843.73,25.0,8.0,4.1,No,21-30,7-8 Days,False
ORD100284,CUST1266,Electronics,54012.71,27.1,9.0,4.3,No,21-30,9+ Days,True
ORD100285,CUST1756,Home & Kitchen,11940.6,25.8,4.0,3.2,Yes,21-30,3-4 Days,False
ORD100286,CUST1393,Electronics,44031.92,5.1,8.0,2.9,Yes,0-10,7-8 Days,True
ORD100287,CUST1992,Fashion,7877.84,33.4,4.0,4.6,No,31-40,3-4 Days,False
ORD100288,CUST1288,Home & Kitchen,2014.24,34.5,11.0,3.2,No,31-40,9+ Days,False
ORD100289,CUST1002,Fashion,1225.21,35.2,5.0,4.3,No,31-40,5-6 Days,False
ORD100290,CUST1789,Home & Kitchen,18235.05,39.2,8.0,3.8,No,31-40,7-8 Days,False
ORD100291,CUST1496,Electronics,20500.38,34.1,3.0,3.4,No,31-40,3-4 Days,False
ORD100292,CUST1899,Electronics,15136.58,18.8,3.0,4.3,No,11-20,3-4 Days,False
ORD100293,CUST1758,Beauty,524.36,23.9,6.0,3.8,No,21-30,5-6 Days,False
ORD100294,CUST1738,Fashion,663.85,26.4,11.0,5.0,No,21-30,9+ Days,False
ORD100295,CUST1349,Electronics,47596.71,26.6,7.0,3.2,Yes,21-30,7-8 Days,True
ORD100296,CUST1746,Home & Kitchen,4053.29,40.0,5.0,2.7,No,31-40,5-6 Days,False
ORD100297,CUST1633,Beauty,2966.01,34.7,2.0,3.8,No,31-40,0-2 Days,False
ORD100298,CUST1980,Electronics,38324.32,56.2,9.0,4.2,No,41+,9+ Days,True
ORD100299,CUST1535,Home & Kitchen,11166.11,58.1,6.0,3.6,No,41+,5-6 Days,False
ORD100300,CUST1421,Electronics,6490.87,26.2,4.0,5.0,Yes,21-30,3-4 Days,False
ORD100301,CUST1712,Electronics,48092.58,0.0,5.0,4.8,Yes,0-10,5-6 Days,True
ORD100302,CUST1748,Home & Kitchen,1054.42,43.6,4.0,3.4,Yes,41+,3-4 Days,False
ORD100303,CUST1548,Home & Kitchen,19237.74,16.9,4.0,3.9,Yes,11-20,3-4 Days,False
ORD100304,CUST1526,Home & Kitchen,22417.97,13.0,5.0,2.4,No,11-20,5-6 Days,False
ORD100305,CUST1471,Beauty,2767.19,19.0,5.0,4.6,No,11-20,5-6 Days,False
ORD100306,CUST1987,Sports,8358.26,18.3,6.0,3.3,Yes,11-20,5-6 Days,False
ORD100307,CUST1527,Home & Kitchen,12343.0,34.2,4.0,4.0,Yes,31-40,3-4 Days,False
ORD100308,CUST1757,Fashion,3419.06,1.6,7.0,3.6,No,0-10,7-8 Days,False
ORD100309,CUST1291,Beauty,5358.32,8.8,5.0,2.6,No,0-10,5-6 Days,False
ORD100310,CUST1632,Fashion,7204.5,30.1,7.0,4.5,No,31-40,7-8 Days,False
ORD100311,CUST1534,Fashion,3018.62,34.3,7.0,3.0,No,31-40,7-8 Days,False
ORD100312,CUST1687,Electronics,38828.84,34.6,6.0,3.4,No,31-40,5-6 Days,True
ORD100313,CUST1292,Electronics,55979.92,13.2,8.0,4.5,No,11-20,7-8 Days,True
ORD100314,CUST1783,Sports,14457.44,10.3,6.0,3.0,No,11-20,5-6 Days,False
ORD100315,CUST1633,Beauty,3201.07,17.4,7.0,5.0,No,11-20,7-8 Days,False
ORD100316,CUST1096,Home & Kitchen,11758.36,28.6,5.0,3.0,No,21-30,5-6 Days,False
ORD100317,CUST1978,Fashion,2590.21,47.3,9.0,2.9,Yes,41+,9+ Days,False
ORD100318,CUST1698,Electronics,57737.95,0.0,12.0,3.8,No,0-10,9+ Days,True
ORD100319,CUST1493,Electronics,12854.79,21.7,7.0,5.0,Yes,21-30,7-8 Days,False
ORD100320,CUST1415,Fashion,4848.72,5.0,4.0,3.8,No,0-10,3-4 Days,False
ORD100321,CUST1681,Home & Kitchen,7637.72,0.2,5.0,4.6,No,0-10,5-6 Days,False
ORD100322,CUST1868,Beauty,1890.35,39.5,9.0,2.7,No,31-40,9+ Days,False
ORD100323,CUST1857,Home & Kitchen,10600.24,33.2,7.0,3.5,Yes,31-40,7-8 Days,False
ORD100324,CUST1749,Fashion,7990.95,31.7,6.0,3.6,No,31-40,5-6 Days,False
ORD100325,CUST1842,Sports,1486.02,38.8,7.0,2.8,No,31-40,7-8 Days,False
ORD100326,CUST1744,Beauty,3597.69,17.8,5.0,2.5,No,11-20,5-6 Days,False
ORD100327,CUST1462,Home & Kitchen,2798.25,18.5,6.0,3.6,No,11-20,5-6 Days,False
ORD100328,CUST1496,Home & Kitchen,4539.4,57.8,15.0,5.0,Yes,41+,9+ Days,False
ORD100329,CUST1026,Fashion,3796.72,21.3,5.0,4.0,No,21-30,5-6 Days,False
ORD100330,CUST1766,Fashion,4328.45,36.0,7.0,3.3,No,31-40,7-8 Days,False
ORD100331,CUST1979,Fashion,2440.94,25.1,3.0,2.2,No,21-30,3-4 Days,False
ORD100332,CUST1030,Beauty,2103.81,0.0,6.0,3.5,No,0-10,5-6 Days,False
ORD100333,CUST1378,Electronics,9783.19,0.0,6.0,3.4,No,0-10,5-6 Days,False
ORD100334,CUST1359,Electronics,21677.09,16.3,5.0,4.1,No,11-20,5-6 Days,False
ORD100335,CUST1396,Electronics,58160.71,40.8,4.0,3.6,No,41+,3-4 Days,True
ORD100336,CUST1799,Electronics,56958.91,36.8,7.0,4.3,Yes,31-40,7-8 Days,True
ORD100337,CUST1109,Sports,5488.76,38.7,6.0,4.4,No,31-40,5-6 Days,False
ORD100338,CUST1879,Beauty,3553.87,10.2,8.0,3.7,Yes,11-20,7-8 Days,False
ORD100339,CUST1879,Fashion,7321.97,49.2,9.0,3.8,Yes,41+,9+ Days,False
ORD100340,CUST1850,Electronics,5340.11,10.5,7.0,3.8,No,11-20,7-8 Days,False
ORD100341,CUST1258,Fashion,6580.13,28.2,6.0,2.4,No,21-30,5-6 Days,False
ORD100342,CUST1334,Fashion,7612.77,24.8,9.0,4.4,No,21-30,9+ Days,False
ORD100343,CUST1404,Electronics,10022.92,22.4,10.0,5.0,Yes,21-30,9+ Days,False
ORD100344,CUST1442,Fashion,1710.86,45.1,4.0,3.8,No,41+,3-4 Days,False
ORD100345,CUST1231,Fashion,7705.6,14.4,6.0,3.2,Yes,11-20,5-6 Days,False
ORD100346,CUST1148,Home & Kitchen,13808.47,4.8,3.0,3.8,No,0-10,3-4 Days,False
ORD100347,CUST1546,Home & Kitchen,1143.56,25.3,7.0,3.5,No,21-30,7-8 Days,False
ORD100348,CUST1572,Electronics,19169.76,19.0,10.0,3.8,Yes,11-20,9+ Days,False
ORD100349,CUST1802,Fashion,3874.58,70.0,6.0,3.6,Yes,41+,5-6 Days,False
ORD100350,CUST1165,Home & Kitchen,17568.4,35.1,8.0,2.1,Yes,31-40,7-8 Days,False
ORD100351,CUST1195,Home & Kitchen,18542.48,18.9,8.0,3.9,No,11-20,7-8 Days,False
ORD100352,CUST1483,Sports,14934.53,9.2,4.0,5.0,No,0-10,3-4 Days,False
ORD100353,CUST1127,Home & Kitchen,7757.77,0.0,6.0,2.7,Yes,0-10,5-6 Days,False
ORD100354,CUST1225,Electronics,34602.11,9.6,6.0,4.7,No,0-10,5-6 Days,True
ORD100355,CUST1787,Electronics,34332.8,26.7,5.0,4.1,No,21-30,5-6 Days,True
ORD100356,CUST1223,Home & Kitchen,10616.62,46.4,6.0,3.1,No,41+,5-6 Days,False
ORD100357,CUST1564,Electronics,14303.9,41.8,5.0,2.7,No,41+,5-6 Days,False
ORD100358,CUST1556,Home & Kitchen,24454.45,28.4,9.0,4.0,No,21-30,9+ Days,False
ORD100359,CUST1598,Sports,12902.44,20.2,8.0,4.1,No,21-30,7-8 Days,False
ORD100360,CUST1155,Home & Kitchen,12859.66,29.0,7.0,2.6,No,21-30,7-8 Days,False
ORD100361,CUST1038,Fashion,5024.34,17.2,8.0,4.5,Yes,11-20,7-8 Days,False
ORD100362,CUST1604,Home & Kitchen,6299.72,50.8,11.0,3.4,No,41+,9+ Days,False
ORD100363,CUST1661,Fashion,4578.4,22.2,5.0,4.2,No,21-30,5-6 Days,False
ORD100364,CUST1980,Home & Kitchen,17618.28,23.7,10.0,4.4,Yes,21-30,9+ Days,False
ORD100365,CUST1422,Sports,8066.89,0.0,10.0,4.5,No,0-10,9+ Days,False
ORD100366,CUST1013,Fashion,7927.14,22.1,10.0,3.0,Yes,21-30,9+ Days,False
ORD100367,CUST1349,Sports,9442.19,37.5,4.0,5.0,No,31-40,3-4 Days,False
ORD100368,CUST1405,Sports,6004.92,9.0,4.0,3.1,No,0-10,3-4 Days,False
ORD100369,CUST1810,Electronics,47468.36,13.7,9.0,4.5,No,11-20,9+ Days,True
ORD100370,CUST1225,Electronics,14375.44,36.9,7.0,3.4,Yes,31-40,7-8 Days,False
ORD100371,CUST1864,Electronics,26148.37,2.9,10.0,3.8,No,0-10,9+ Days,False
ORD100372,CUST1304,Electronics,24082.74,40.9,3.0,3.7,No,41+,3-4 Days,False
ORD100373,CUST1046,Electronics,28749.39,17.0,7.0,4.2,No,11-20,7-8 Days,False
ORD100374,CUST1220,Home & Kitchen,19719.07,19.2,3.0,4.6,Yes,11-20,3-4 Days,False
ORD100375,CUST1626,Electronics,31629.52,8.1,10.0,3.3,Yes,0-10,9+ Days,False
ORD100376,CUST1078,Fashion,6455.11,30.7,7.0,3.1,No,31-40,7-8 Days,False
ORD100377,CUST1825,Beauty,3585.99,61.9,2.0,2.1,Yes,41+,0-2 Days,False
ORD100378,CUST1820,Electronics,23813.82,36.7,4.0,3.9,No,31-40,3-4 Days,False
ORD100379,CUST1278,Beauty,4916.88,12.0,5.0,3.7,No,11-20,5-6 Days,False
ORD100380,CUST1997,Fashion,2287.17,42.0,5.0,3.9,No,41+,5-6 Days,False
ORD100381,CUST1994,Electronics,17341.06,20.2,7.0,3.7,No,21-30,7-8 Days,False
ORD100382,CUST1529,Home & Kitchen,13008.97,45.6,9.0,4.4,No,41+,9+ Days,False
ORD100383,CUST1097,Home & Kitchen,7112.55,37.1,6.0,3.4,No,31-40,5-6 Days,False
ORD100384,CUST1481,Sports,829.94,0.0,12.0,4.1,No,0-10,9+ Days,False
ORD100385,CUST1102,Beauty,3995.3,9.9,10.0,3.8,Yes,0-10,9+ Days,False
ORD100386,CUST1794,Beauty,3213.23,39.2,6.0,3.0,No,31-40,5-6 Days,False
ORD100387,CUST1679,Fashion,3841.38,27.3,5.0,3.3,No,21-30,5-6 Days,False
ORD100388,CUST1071,Electronics,58183.27,9.6,4.0,4.5,Yes,0-10,3-4 Days,True
ORD100389,CUST1959,Beauty,3555.84,15.5,13.0,4.5,No,11-20,9+ Days,False
ORD100390,CUST1729,Beauty,5221.56,0.0,6.0,4.4,No,0-10,5-6 Days,False
ORD100391,CUST1752,Sports,2694.14,23.7,13.0,3.7,No,21-30,9+ Days,False
ORD100392,CUST1691,Fashion,4769.05,58.2,5.0,2.0,Yes,41+,5-6 Days,False
ORD100393,CUST1158,Fashion,7009.85,37.1,6.0,2.5,Yes,31-40,5-6 Days,False
ORD100394,CUST1553,Beauty,3623.7,57.9,4.0,3.6,No,41+,3-4 Days,False
ORD100395,CUST1929,Fashion,5885.11,38.2,4.0,2.6,No,31-40,3-4 Days,False
ORD100396,CUST1050,Sports,6020.22,40.4,6.0,4.7,No,41+,5-6 Days,False
ORD100397,CUST1959,Sports,2022.03,54.6,4.0,3.2,No,41+,3-4 Days,False
ORD100398,CUST1935,Fashion,3934.25,30.7,9.0,3.6,Yes,31-40,9+ Days,False
ORD100399,CUST1796,Beauty,2548.53,22.2,7.0,5.0,Yes,21-30,7-8 Days,False
ORD100400,CUST1402,Beauty,5242.24,40.5,5.0,4.6,No,41+,5-6 Days,False
ORD100401,CUST1586,Electronics,18419.74,46.8,3.0,4.1,No,41+,3-4 Days,False
ORD100402,CUST1699,Sports,14524.3,17.8,9.0,4.0,Yes,11-20,9+ Days,False
ORD100403,CUST1756,Home & Kitchen,23986.94,14.2,8.0,3.2,No,11-20,7-8 Days,False
ORD100404,CUST1896,Beauty,1711.5,27.1,4.0,4.4,No,21-30,3-4 Days,False
ORD100405,CUST1066,Fashion,3110.39,37.5,4.0,4.0,No,31-40,3-4 Days,False
ORD100406,CUST1235,Sports,13506.45,37.0,9.0,3.7,Yes,31-40,9+ Days,False
ORD100407,CUST1626,Fashion,7749.67,3.6,6.0,4.3,No,0-10,5-6 Days,False
ORD100408,CUST1939,Electronics,29389.15,53.7,7.0,4.3,No,41+,7-8 Days,False
ORD100409,CUST1718,Sports,5290.26,15.4,10.0,3.0,No,11-20,9+ Days,False
ORD100410,CUST1269,Electronics,33935.17,21.0,5.0,4.5,No,21-30,5-6 Days,False
ORD100411,CUST1257,Fashion,5658.27,11.5,6.0,3.7,No,11-20,5-6 Days,False
ORD100412,CUST1416,Sports,4610.69,65.5,7.0,3.9,No,41+,7-8 Days,False
ORD100413,CUST1089,Sports,11231.57,28.6,8.0,2.7,No,21-30,7-8 Days,False
ORD100414,CUST1522,Home & Kitchen,2050.11,12.2,4.0,2.8,No,11-20,3-4 Days,False
ORD100415,CUST1911,Home & Kitchen,1992.93,38.0,5.0,2.6,No,31-40,5-6 Days,False
ORD100416,CUST1499,Fashion,3397.16,36.5,5.0,5.0,No,31-40,5-6 Days,False
ORD100417,CUST1383,Fashion,3151.05,22.2,2.0,5.0,No,21-30,0-2 Days,False
ORD100418,CUST1477,Fashion,2867.25,37.6,6.0,2.4,Yes,31-40,5-6 Days,False
ORD100419,CUST1401,Home & Kitchen,12682.68,12.6,5.0,2.6,No,11-20,5-6 Days,False
ORD100420,CUST1703,Beauty,2128.18,17.6,2.0,3.4,No,11-20,0-2 Days,False
ORD100421,CUST1234,Beauty,1395.87,0.0,4.0,4.7,No,0-10,3-4 Days,False
ORD100422,CUST1566,Beauty,2063.98,5.1,8.0,4.3,Yes,0-10,7-8 Days,False
ORD100423,CUST2000,Electronics,58619.74,52.1,1.0,5.0,No,41+,0-2 Days,True
ORD100424,CUST1663,Fashion,3583.35,49.6,10.0,3.6,No,41+,9+ Days,False
ORD100425,CUST1839,Electronics,29459.2,26.0,6.0,3.2,No,21-30,5-6 Days,False
ORD100426,CUST1306,Home & Kitchen,14752.39,49.9,5.0,3.8,No,41+,5-6 Days,False
ORD100427,CUST1059,Fashion,7875.06,22.6,1.0,3.7,No,21-30,0-2 Days,False
ORD100428,CUST1932,Sports,4154.9,21.3,7.0,3.8,No,21-30,7-8 Days,False
ORD100429,CUST1262,Fashion,5609.62,25.8,7.0,3.9,No,21-30,7-8 Days,False
ORD100430,CUST1450,Electronics,44379.16,23.1,3.0,5.0,Yes,21-30,3-4 Days,True
ORD100431,CUST1877,Electronics,38402.84,21.8,4.0,3.9,No,21-30,3-4 Days,True
ORD100432,CUST1032,Beauty,804.9,42.2,6.0,2.9,No,41+,5-6 Days,False
ORD100433,CUST1821,Home & Kitchen,17180.31,27.3,8.0,3.6,No,21-30,7-8 Days,False
ORD100434,CUST1876,Electronics,8525.21,35.7,6.0,4.4,No,31-40,5-6 Days,False
ORD100435,CUST1069,Electronics,37787.85,40.5,6.0,4.3,No,41+,5-6 Days,True
ORD100436,CUST1083,Beauty,4515.61,30.8,7.0,4.2,No,31-40,7-8 Days,False
ORD100437,CUST1770,Electronics,16603.34,10.4,4.0,2.4,No,11-20,3-4 Days,False
ORD100438,CUST1811,Beauty,5097.25,4.7,6.0,2.6,Yes,0-10,5-6 Days,False
ORD100439,CUST1471,Beauty,473.02,27.2,5.0,3.7,No,21-30,5-6 Days,False
ORD100440,CUST1552,Electronics,51409.71,22.4,4.0,4.2,Yes,21-30,3-4 Days,True
ORD100441,CUST1964,Electronics,30318.1,26.3,8.0,3.1,No,21-30,7-8 Days,False
ORD100442,CUST1004,Sports,3811.51,24.8,5.0,5.0,No,21-30,5-6 Days,False
ORD100443,CUST1587,Fashion,1503.34,63.8,8.0,4.2,Yes,41+,7-8 Days,False
ORD100444,CUST1174,Fashion,7649.8,5.0,7.0,3.4,No,0-10,7-8 Days,False
ORD100445,CUST1105,Beauty,714.19,0.0,5.0,5.0,Yes,0-10,5-6 Days,False
ORD100446,CUST1148,Sports,3547.04,30.0,5.0,3.4,No,21-30,5-6 Days,False
ORD100447,CUST1122,Sports,5673.86,19.4,4.0,3.5,No,11-20,3-4 Days,False
ORD100448,CUST1014,Beauty,3835.34,29.7,6.0,3.5,No,21-30,5-6 Days,False
ORD100449,CUST1508,Fashion,4586.01,33.8,5.0,3.8,No,31-40,5-6 Days,False
ORD100450,CUST1867,Electronics,11910.39,44.3,11.0,2.9,No,41+,9+ Days,False
ORD100451,CUST1507,Beauty,1951.45,2.4,9.0,4.4,No,0-10,9+ Days,False
ORD100452,CUST1877,Home & Kitchen,6577.79,16.6,3.0,4.5,Yes,11-20,3-4 Days,False
ORD100453,CUST1910,Fashion,2101.57,31.4,4.0,4.3,No,31-40,3-4 Days,False
ORD100454,CUST1689,Sports,6579.36,36.6,8.0,3.4,No,31-40,7-8 Days,False
ORD100455,CUST1387,Electronics,43721.73,57.9,5.0,3.4,No,41+,5-6 Days,True
ORD100456,CUST1975,Fashion,2130.9,39.3,7.0,4.3,No,31-40,7-8 Days,False
ORD100457,CUST1533,Electronics,25167.34,24.1,5.0,4.0,No,21-30,5-6 Days,False
ORD100458,CUST1317,Fashion,3431.88,11.6,6.0,3.2,No,11-20,5-6 Days,False
ORD100459,CUST1770,Electronics,58705.11,16.5,6.0,2.2,No,11-20,5-6 Days,True
ORD100460,CUST1149,Electronics,57506.65,16.1,10.0,3.5,No,11-20,9+ Days,True
ORD100461,CUST1505,Electronics,49007.57,34.8,5.0,4.2,No,31-40,5-6 Days,True
ORD100462,CUST1778,Home & Kitchen,6648.15,28.9,2.0,4.2,Yes,21-30,0-2 Days,False
ORD100463,CUST1859,Beauty,687.81,5.1,5.0,2.6,No,0-10,5-6 Days,False
ORD100464,CUST1630,Home & Kitchen,8469.08,18.5,7.0,4.5,No,11-20,7-8 Days,False
ORD100465,CUST1495,Sports,4515.16,38.2,4.0,5.0,No,31-40,3-4 Days,False
ORD100466,CUST1915,Fashion,4294.44,30.3,5.0,3.5,No,31-40,5-6 Days,False
ORD100467,CUST1437,Fashion,6332.96,33.5,11.0,3.6,No,31-40,9+ Days,False
ORD100468,CUST1844,Sports,12974.02,30.7,10.0,3.4,No,31-40,9+ Days,False
ORD100469,CUST1433,Fashion,6836.48,49.4,7.0,3.5,No,41+,7-8 Days,False
ORD100470,CUST1592,Sports,5843.36,28.5,8.0,4.8,No,21-30,7-8 Days,False
ORD100471,CUST1264,Electronics,42797.89,19.2,1.0,3.2,Yes,11-20,0-2 Days,True
ORD100472,CUST1697,Sports,5173.53,11.3,7.0,4.0,Yes,11-20,7-8 Days,False
ORD100473,CUST1101,Electronics,8349.8,28.7,3.0,3.6,Yes,21-30,3-4 Days,False
ORD100474,CUST1601,Sports,10732.38,0.0,4.0,4.0,No,0-10,3-4 Days,False
ORD100475,CUST1408,Home & Kitchen,1037.83,22.2,14.0,3.6,No,21-30,9+ Days,False
ORD100476,CUST1559,Sports,6551.31,21.9,6.0,4.5,Yes,21-30,5-6 Days,False
ORD100477,CUST2000,Electronics,23115.86,4.5,3.0,4.6,Yes,0-10,3-4 Days,False
ORD100478,CUST1082,Home & Kitchen,17579.74,11.1,7.0,4.1,No,11-20,7-8 Days,False
ORD100479,CUST1405,Sports,11657.31,37.1,7.0,3.6,No,31-40,7-8 Days,False
ORD100480,CUST1124,Home & Kitchen,8159.09,28.5,5.0,4.4,No,21-30,5-6 Days,False
ORD100481,CUST1264,Home & Kitchen,20441.37,26.5,9.0,3.2,Yes,21-30,9+ Days,False
ORD100482,CUST1659,Home & Kitchen,7912.79,29.6,11.0,4.1,No,21-30,9+ Days,False
ORD100483,CUST1241,Fashion,3847.45,26.4,10.0,3.4,No,21-30,9+ Days,False
ORD100484,CUST1798,Home & Kitchen,18393.85,43.6,5.0,4.0,Yes,41+,5-6 Days,False
ORD100485,CUST1091,Home & Kitchen,17568.67,26.9,4.0,3.0,No,21-30,3-4 Days,False
ORD100486,CUST1228,Sports,14819.37,3.1,7.0,4.7,Yes,0-10,7-8 Days,False
ORD100487,CUST1996,Electronics,6865.2,49.5,8.0,2.8,No,41+,7-8 Days,False
ORD100488,CUST1154,Fashion,5467.38,30.6,6.0,3.7,No,31-40,5-6 Days,False
ORD100489,CUST1916,Sports,9418.45,16.2,5.0,2.6,No,11-20,5-6 Days,False
ORD100490,CUST1372,Sports,13785.91,6.2,7.0,4.7,No,0-10,7-8 Days,False
ORD100491,CUST1361,Fashion,1672.72,30.9,6.0,5.0,No,31-40,5-6 Days,False
ORD100492,CUST1763,Home & Kitchen,18993.52,23.2,6.0,2.8,No,21-30,5-6 Days,False
ORD100493,CUST1334,Fashion,4762.01,48.6,2.0,4.1,No,41+,0-2 Days,False
ORD100494,CUST1481,Electronics,20106.62,19.8,7.0,3.6,Yes,11-20,7-8 Days,False
ORD100495,CUST1713,Fashion,4058.26,12.4,5.0,4.2,Yes,11-20,5-6 Days,False
ORD100496,CUST1215,Fashion,3003.32,38.4,5.0,5.0,Yes,31-40,5-6 Days,False
ORD100497,CUST1685,Home & Kitchen,14819.38,38.9,3.0,3.8,No,31-40,3-4 Days,False
ORD100498,CUST1576,Electronics,53895.03,27.5,6.0,3.2,No,21-30,5-6 Days,True
ORD100499,CUST1542,Sports,8841.06,35.1,5.0,3.2,No,31-40,5-6 Days,False
ORD100500,CUST1949,Sports,9733.63,24.4,10.0,3.5,Yes,21-30,9+ Days,False
ORD100501,CUST1178,Home & Kitchen,13353.7,28.5,5.0,3.2,No,21-30,5-6 Days,False
ORD100502,CUST1446,Home & Kitchen,2038.21,42.5,1.0,4.4,No,41+,0-2 Days,False
ORD100503,CUST1170,Fashion,2246.44,34.4,12.0,4.5,Yes,31-40,9+ Days,False
ORD100504,CUST1156,Beauty,3104.41,22.5,9.0,4.8,No,21-30,9+ Days,False
ORD100505,CUST1570,Home & Kitchen,8307.69,45.3,8.0,3.5,Yes,41+,7-8 Days,False
ORD100506,CUST1031,Electronics,14997.0,0.0,7.0,4.7,No,0-10,7-8 Days,False
ORD100507,CUST1858,Sports,7909.1,55.8,4.0,5.0,No,41+,3-4 Days,False
ORD100508,CUST1612,Beauty,2140.02,0.0,6.0,2.7,No,0-10,5-6 Days,False
ORD100509,CUST1640,Sports,4390.94,15.6,7.0,3.4,No,11-20,7-8 Days,False
ORD100510,CUST1827,Beauty,2944.72,24.4,4.0,3.7,No,21-30,3-4 Days,False
ORD100511,CUST1367,Home & Kitchen,4025.48,22.8,6.0,4.5,No,21-30,5-6 Days,False
ORD100512,CUST1228,Fashion,7458.09,40.1,9.0,4.9,Yes,41+,9+ Days,False
ORD100513,CUST1116,Sports,13108.14,9.1,7.0,2.4,No,0-10,7-8 Days,False
ORD100514,CUST1459,Sports,10818.97,28.9,8.0,3.3,No,21-30,7-8 Days,False
ORD100515,CUST1524,Electronics,10841.76,16.3,5.0,4.7,No,11-20,5-6 Days,False
ORD100516,CUST1301,Electronics,47673.25,29.4,4.0,3.1,No,21-30,3-4 Days,True
ORD100517,CUST1322,Fashion,6559.68,24.0,9.0,4.4,No,21-30,9+ Days,False
ORD100518,CUST1872,Beauty,4676.26,26.4,2.0,4.3,Yes,21-30,0-2 Days,False
ORD100519,CUST1196,Sports,2329.71,16.8,6.0,4.4,No,11-20,5-6 Days,False
ORD100520,CUST1416,Electronics,40414.94,17.3,7.0,4.4,No,11-20,7-8 Days,True
ORD100521,CUST1425,Home & Kitchen,20990.66,29.3,6.0,3.5,No,21-30,5-6 Days,False
ORD100522,CUST1866,Fashion,4830.15,39.2,6.0,3.6,No,31-40,5-6 Days,False
ORD100523,CUST1183,Sports,9943.63,16.0,6.0,3.5,No,11-20,5-6 Days,False
ORD100524,CUST1837,Beauty,2912.67,12.0,6.0,4.0,No,11-20,5-6 Days,False
ORD100525,CUST1517,Beauty,3313.63,34.2,7.0,2.1,No,31-40,7-8 Days,False
ORD100526,CUST1319,Fashion,757.83,24.5,6.0,4.2,No,21-30,5-6 Days,False
ORD100527,CUST1260,Fashion,5292.22,37.5,6.0,5.0,No,31-40,5-6 Days,False
ORD100528,CUST1371,Fashion,1110.85,11.4,9.0,4.0,No,11-20,9+ Days,False
ORD100529,CUST1297,Electronics,28925.8,0.0,4.0,3.7,No,0-10,3-4 Days,False
ORD100530,CUST1652,Sports,4884.97,17.0,6.0,3.9,Yes,11-20,5-6 Days,False
ORD100531,CUST1995,Beauty,3408.94,13.5,4.0,4.2,No,11-20,3-4 Days,False
ORD100532,CUST1933,Sports,2607.85,23.8,4.0,4.7,No,21-30,3-4 Days,False
ORD100533,CUST1354,Sports,10590.5,15.4,8.0,3.7,No,11-20,7-8 Days,False
ORD100534,CUST1055,Home & Kitchen,20039.28,36.1,5.0,3.7,No,31-40,5-6 Days,False
ORD100535,CUST1301,Beauty,1231.12,20.7,5.0,2.7,No,21-30,5-6 Days,False
ORD100536,CUST1668,Sports,2191.68,27.3,3.0,3.8,No,21-30,3-4 Days,False
ORD100537,CUST1315,Beauty,1129.44,27.4,7.0,2.8,No,21-30,7-8 Days,False
ORD100538,CUST1903,Fashion,7078.46,27.9,4.0,3.4,No,21-30,3-4 Days,False
ORD100539,CUST1700,Fashion,4461.42,24.6,8.0,4.5,No,21-30,7-8 Days,False
ORD100540,CUST1256,Electronics,30699.35,32.7,8.0,4.6,No,31-40,7-8 Days,False
ORD100541,CUST1181,Sports,2225.98,13.1,9.0,4.2,No,11-20,9+ Days,False
ORD100542,CUST1680,Home & Kitchen,16519.26,46.0,7.0,4.8,No,41+,7-8 Days,False
ORD100543,CUST1633,Fashion,7010.0,21.5,8.0,2.5,No,21-30,7-8 Days,False
ORD100544,CUST1381,Home & Kitchen,20842.1,5.3,5.0,5.0,Yes,0-10,5-6 Days,False
ORD100545,CUST1308,Home & Kitchen,15950.52,27.8,8.0,3.1,No,21-30,7-8 Days,False
ORD100546,CUST1523,Fashion,1064.59,12.2,3.0,4.0,No,11-20,3-4 Days,False
ORD100547,CUST1352,Electronics,11181.84,35.0,6.0,3.3,No,31-40,5-6 Days,False
ORD100548,CUST1690,Home & Kitchen,1993.28,58.1,4.0,4.0,No,41+,3-4 Days,False
ORD100549,CUST1818,Home & Kitchen,7031.0,13.2,8.0,3.8,Yes,11-20,7-8 Days,False
ORD100550,CUST1864,Beauty,1073.27,30.0,6.0,4.7,No,21-30,5-6 Days,False
ORD100551,CUST1123,Home & Kitchen,7093.16,0.0,8.0,5.0,No,0-10,7-8 Days,False
ORD100552,CUST1479,Sports,6206.33,31.8,10.0,4.5,No,31-40,9+ Days,False
ORD100553,CUST1560,Home & Kitchen,23620.18,11.7,7.0,3.7,No,11-20,7-8 Days,False
ORD100554,CUST1468,Home & Kitchen,15571.1,15.6,6.0,5.0,No,11-20,5-6 Days,False
ORD100555,CUST1182,Sports,12640.13,8.5,8.0,2.4,No,0-10,7-8 Days,False
ORD100556,CUST1390,Fashion,5827.64,36.0,2.0,3.3,No,31-40,0-2 Days,False
ORD100557,CUST1306,Electronics,11187.67,40.1,4.0,3.6,No,41+,3-4 Days,False
